,idDrink,strDrink,strDrinkAlternate,strDrinkES,strDrinkDE,strDrinkFR,strDrinkZH-HANS,strDrinkZH-HANT,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strCreativeCommonsConfirmed,dateModified
137,11390,Frozen Mint Daiquiri,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,,Alle Zutaten mit 1 Tasse Crushed Ice in einem Elektromixer bei niedriger Geschwindigkeit für kurze Zeit mischen. In ein old-fashioned Glas geben und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,Light rum,Lime juice,Mint,Sugar,,,,,,,,,,,,2 oz ,1 tblsp ,6 ,1 tsp ,,,,,,,,,,,,No,2017-09-08 16:27:49
138,11391,Frozen Pineapple Daiquiri,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail Glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into a cocktail glass and serve.,,Alle Zutaten mit 1 Tasse Crushed Ice in einem Elektromixer bei niedriger Geschwindigkeit für kurze Zeit mischen. In ein Champagner Glas geben und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/k3aecd1582481679.jpg,Light rum,Pineapple,Lime juice,Sugar,,,,,,,,,,,,1 1/2 oz ,4 chunks ,1 tblsp ,1/2 tsp ,,,,,,,,,,,,Yes,2017-09-06 23:14:57
139,15997,GG,,,,,,,,,Ordinary Drink,,Optional alcohol,Collins Glass,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,,"Den Galliano-Likör über Eis gießen. Füllen Sie den Rest des Glases mit Ginger Ale und das ist alles, was dazu gehört. Du hast jetzt ein eigenes GG.",,,,https://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,Galliano,Ginger ale,Ice,,,,,,,,,,,,,2 1/2 shots ,,,,,,,,,,,,,,,No,2016-07-18 22:06:00
140,17255,Gimlet,,,,,,,,,Cocktail,,Alcoholic,Martini Glass,"Add all the ingredients to a shaker and fill with ice.

Shake, and strain into a chilled cocktail glass or an Old Fashioned glass filled with fresh ice.

Garnish with a lime wheel.",,Alle Zutaten in einen Shaker geben und mit Eis füllen. Schütteln und in ein gekühltes Cocktailglas oder ein mit frischem Eis gefülltes Old Fashioned Glas abseihen. Mit einer Limettenscheibe garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/3xgldt1513707271.jpg,Gin,Lime Juice,Sugar Syrup,Lime,,,,,,,,,,,,2 1/2 oz,1/2 oz,1/2 oz,1,,,,,,,,,,,,No,2017-12-19 18:14:32
141,11410,Gin Fizz,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=obGhGNUKx30,Ordinary Drink,Unforgettables,Alcoholic,Highball glass,"Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water.",,"Alle Zutaten mit Eiswürfel schütteln, außer Sodawasser. In das Glas gießen. Mit Sodawasser auffüllen.",,,,https://www.thecocktaildb.com/images/media/drink/xhl8q31504351772.jpg,Gin,Lemon,Powdered sugar,Carbonated water,,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,,,,,,,,,,,,,No,2017-09-02 12:29:32
142,11417,Gin Sour,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Sour Glas abseihen und mit der Orangenscheibe und der Kirsche garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/mt7l7m1504883523.jpg,Gin,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1 ,1 ,,,,,,,,,,,No,2017-09-08 16:12:03
143,11422,Godchild,,,,,,,,,Ordinary Drink,,Alcoholic,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",,"Alle Zutaten gut mit gebrochenem Eis schütteln, in ein Sektglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Vodka,Amaretto,Heavy cream,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2017-09-07 22:47:09
144,11408,Gin Daisy,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Wein, Zitronensaft, Zucker und Grenadine vermengen. Gut schütteln. In ein old-fashioned Glas geben und mit der Kirsche und der Orangenscheibe garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/z6e22f1582581155.jpg,Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1/2 tsp ,1 ,1 ,,,,,,,,,,Yes,2016-11-10 23:19:04
145,11415,Gin Sling,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,,Puderzucker in einer Mischung aus Wasser und Zitronensaft auflösen. Gin hinzufügen. In ein old-fashioned Glas über Eiswürfel gießen und umrühren. Die  Orangenspirale hinzufügen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/8cl9sm1582581761.jpg,Gin,Lemon,Powdered sugar,Water,Orange peel,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1 tsp ,Twist of ,,,,,,,,,,,Yes,2017-09-08 16:10:40
146,11416,Gin Smash,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.",,"Den Zucker mit kohlensäurehaltigem Wasser und Minzzweigen in einem old-fashioned Glas vermengen. Gin und 1 Eiswürfel dazugeben. Umrühren, die Orangenscheibe und die Kirsche dazugeben und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/hp41fi1504883656.jpg,Gin,Carbonated water,Sugar,Mint,Orange,Cherry,,,,,,,,,,2 oz ,1 oz ,1 cube ,4 ,1 slice ,1 ,,,,,,,,,,No,2017-09-08 16:14:16
147,11420,Gin Toddy,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.",,"Puderzucker und Wasser in einem old-fashioned Glas mischen. Gin und einen Eiswürfel dazugeben. Umrühren, Zitronenschale hinzufügen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/jxstwf1582582101.jpg,Gin,Water,Powdered sugar,Lemon peel,,,,,,,,,,,,2 oz ,2 tsp ,1/2 tsp ,1 twist of ,,,,,,,,,,,,Yes,2017-09-07 22:45:24
148,11423,Godfather,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,,Alle Zutaten direkt in ein old-fashioned Glas mit Eiswürfeln geben. Vorsichtig umrühren.,,,,https://www.thecocktaildb.com/images/media/drink/e5zgao1582582378.jpg,Scotch,Amaretto,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,Yes,2017-09-02 17:15:28
149,11424,Godmother,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,,Wodka und Amaretto in ein old-fashioned Glas über Eis gießen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/quksqg1582582597.jpg,Vodka,Amaretto,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,Yes,2017-09-02 17:16:24
150,12758,Gagliardo,,,,,,,,,Cocktail,,Alcoholic,Cocktail glass,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.",,"Gut schütteln und in einem Cocktailglas servieren. Dies ist ein Cocktail aus American/Internet Bar del Pozzo, Pavia, Italien.",,,,https://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,Peach Vodka,Lemon juice,Galliano,Sirup of roses,,,,,,,,,,,,5 parts ,3 parts ,1 part ,1 part ,,,,,,,,,,,,No,2017-02-20 15:01:18
151,12944,Gluehwein,,,,,,,,,Punch / Party Drink,,Optional alcohol,Irish coffee cup,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.",,"Zucker und Gewürze in Wasser kochen, 30 Minuten im Wasser ziehen lassen. Das gewürzte Wasser abgießen und mit dem Wein mischen. Langsam erhitzen, bis die Siedetemperatur erreicht ist. (Um Alkohol zu entfernen, lassen Sie ihn eine Weile kochen.) Sie können Zitronen- oder Orangensaft nach Belieben hinzufügen. In einer irischen Kaffeetasse servieren.",,,,https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Red wine,Water,Sugar,Cinnamon,Cloves,Lemon peel,,,,,,,,,,1 L ,125 ml ,60 gr ,1 ,3 ,1 tblsp ,,,,,,,,,,No,2016-07-18 21:56:58
152,17252,Greyhound,,,,,,,,,Cocktail,,Alcoholic,Collins glass,"Add the vodka to a Collins glass filled with ice.
Top with grapefruit juice and stir.

",,Den Wodka in ein mit Eis gefülltes Collins-Glas geben. Mit Grapefruitsaft übergießen und umrühren.,,,,https://www.thecocktaildb.com/images/media/drink/g5upn41513706732.jpg,Vodka,Grapefruit Juice,,,,,,,,,,,,,,1 1/2 oz,3 oz,,,,,,,,,,,,,,No,2017-12-19 18:05:32
153,11407,Gin Cooler,,,,,,,,,Ordinary Drink,,Alcoholic,Collins glass,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,,"Puderzucker und 6 cl. kohlensäurehaltiges Wasser in einem Collins-Glas verrühren. Das Glas mit Eis füllen und Gin hinzufügen. Mit kohlensäurehaltigem Wasser auffüllen und umrühren. Fügen Sie die Zitronenschale und die Orangenspirale so hinzu, dass das Ende der Orangenspirale über den Glasrand baumelt.",,,,https://www.thecocktaildb.com/images/media/drink/678xt11582481163.jpg,Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,Yes,2016-11-10 23:21:49
154,11418,Gin Squirt,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve.",,,,,,https://www.thecocktaildb.com/images/media/drink/xrbhz61504883702.jpg,Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water,,,,,,,,,,1 1/2 oz ,1 tsp ,1 tblsp ,3 chunks,2 ,,,,,,,,,,,No,2017-09-08 16:15:02
155,15427,Grand Blue,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Serve in an old fashioned glass.,,In einem old-fashioned Glas servieren.,,,,https://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Malibu rum,Peach schnapps,Blue Curacao,Sweet and sour,,,,,,,,,,,,1 1/2 cl ,1 1/2 cl ,1 1/2 cl ,3 cl ,,,,,,,,,,,,No,2016-09-01 21:29:09
156,17230,Gin Rickey,,,,,,,,,Cocktail,,Alcoholic,Highball glass,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,,Füllen Sie ein hohes Glas halb mit Eis. Gin und Grenadine vermischen und über das Eis gießen. Limetten- oder Zitronensaft hinzufügen und mit Sodawasser auffüllen. Das Glas mit Limetten- und/oder Zitronenscheiben dekorieren.,,,,https://www.thecocktaildb.com/images/media/drink/s00d6f1504883945.jpg,Gin,Grenadine,lemon,Soda Water,Lime,,,,,,,,,,,2 oz ,1 tsp ,Juice of 1/2 ,Top up with,Garnish,,,,,,,,,,,No,2017-09-08 16:19:05
157,11419,Gin Swizzle,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Limettensaft, Zucker, Gin und Bitter vermengen. Gut schütteln. Füllen Sie ein gekühltes Glas mit Eiswürfel. Rühren Sie, bis das Glas mattiert ist. Die Mischung im Shaker in das Glas abseihen und das Club-Soda hinzufügen.",,,,https://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,Lime juice,Sugar,Gin,Bitters,Club soda,,,,,,,,,,,1 1/2 oz ,1 tsp superfine ,2 oz ,1 dash ,3 oz ,,,,,,,,,,,No,2017-09-08 16:20:26
158,11433,Grass Skirt,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, triple sec, pineapple juice, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the pineapple slice.",,"In einem Shaker, der halb mit Eiswürfel gefüllt ist, den Gin, die Triple Sec, Ananassaft und Grenadine miteinander vermengen. Gut schütteln. In ein old-fashioned Glas geben und mit der Ananasscheibe garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Gin,Triple sec,Pineapple juice,Grenadine,Pineapple,,,,,,,,,,,1 1/2 oz ,1 oz ,1 oz ,1/2 tsp ,1 ,,,,,,,,,,,No,2016-09-14 23:19:46
159,14642,Grim Reaper,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Mix Kahlua and 151 in glass. Quickly add ice and pour grenadine over ice to give ice red tint.,,"Kahlua und 151 in einem Glas mischen. Füge schnell Eis hinzu und gieße Grenadine über das Eis, um eine rötliche Farbe zu erhalten.",,,,https://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Kahlua,151 proof rum,Grenadine,,,,,,,,,,,,,1 oz ,1 oz Bacardi ,1 dash ,,,,,,,,,,,,,No,2017-09-08 16:06:32
160,17200,Grasshopper,,,,,,,"IBA,ContemporaryClassic,Halloween",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Pour ingredients into a cocktail shaker with ice. Shake briskly and then strain into a chilled cocktail glass.,,Zutaten in einen Cocktailshaker mit Eis geben. Zügig schütteln und dann in ein gekühltes Cocktailglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Green Creme de Menthe,Creme de Cacao,Light cream,,,,,,,,,,,,,3/4 oz ,3/4 oz white ,3/4 oz ,,,,,,,,,,,,,No,2017-09-02 17:26:53
161,12762,Grizzly Bear,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,"Served over ice. Sounds nasty, but tastes great.",,"Serviert über Eis. Klingt übel, schmeckt aber super.",,,,https://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Amaretto,Jägermeister,Kahlua,Milk,,,,,,,,,,,,1 part ,1 part ,1 part ,2 1/2 parts ,,,,,,,,,,,,No,2017-02-20 14:55:50
162,13497,Green Goblin,,,,,,,,,Beer,,Alcoholic,Pint glass,"Cider First, Lager then Curacao",,"Zuerst Apfelwein, dann Lager und Curacao.",,,,https://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Cider,Lager,Blue Curacao,,,,,,,,,,,,,1/2 pint hard ,1/2 pint ,1 shot ,,,,,,,,,,,,,No,2016-02-03 14:58:40
163,17199,Golden dream,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Shake with cracked ice. Strain into glass and serve.,,Mit gebrochenem Eis schütteln. In ein Glas abseihen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Galliano,Triple Sec,orange juice,Cream,,,,,,,,,,,,2 parts,2 parts,2 parts,1 part,,,,,,,,,,,,No,2017-09-02 17:23:45
164,16262,H.D.,,,,,,,,,Coffee / Tea,,Alcoholic,Beer mug,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee.,,Den Whisky und die Baileys Cream in einem Bierglas (mind. 50 cl) mischen. Füllen Sie den Rest des Glases mit Kaffee.,,,,https://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Whisky,Baileys irish cream,Coffee,,,,,,,,,,,,,4 cl ,8 cl ,,,,,,,,,,,,,,No,2016-08-31 19:26:18
165,178316,Honey Bee,,,,,,,,,Cocktail,,Alcoholic,Margarita glass,"Shake ingredients with crushed ice
",,,,,,https://www.thecocktaildb.com/images/media/drink/vu8l7t1582475673.jpg,White Rum,Honey,Lemon Juice,,,,,,,,,,,,,6 cl,2 cl,2 cl,,,,,,,,,,,,,Yes,
166,15813,Herbal flame,,,,,,,,,Coffee / Tea,,Alcoholic,Mason jar,"Pour Hot Damn 100 in bottom of a jar or regular glass. Fill the rest of the glass with sweet tea. Stir with spoon, straw, or better yet a cinnamon stick and leave it in.",,"Gießen Sie Hot Damn 100 auf den Boden eines normalen Glases. Füllen Sie den Rest des Glases mit süßem Tee. Mit einem Löffel, Strohhalm oder besser noch einer Zimtstange umrühren und darin belassen.",,,,https://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,Hot Damn,Tea,,,,,,,,,,,,,,5 shots ,very sweet ,,,,,,,,,,,,,,No,2015-09-03 03:09:44
167,17202,Horse's Neck,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Highball glass,"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.",,Gießen Sie Brandy und Ginger Ale direkt in das Highball-Glas mit Eiswürfeln. Vorsichtig umrühren. Mit Zitronenschale garnieren. Auf Wunsch können Sie auch Spritzer von Angostura Bitter hinzufügen.,,,,https://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,Lemon peel,Brandy,Ginger ale,Bitters,,,,,,,,,,,,1 long strip ,2 oz ,5 oz ,2 dashes ,,,,,,,,,,,,No,2017-09-02 17:34:52
168,12766,Happy Skipper,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Pour Captain Morgan's Spiced Rum over ice, fill glass to top with Ginger Ale. Garnish with lime. Tastes like a cream soda. Named for the Gilligan's Island reference (""The Captain"" *in* ""Ginger"" is a Happy Skipper!)",,"Captain Morgan's Spiced Rum über Eis in ein mit Eis gefüllten Glas giessen und mit Ginger Ale auffüllen. Mit Limette garnieren. Schmeckt wie ein Sahnesoda. Benannt nach der Referenz auf die Gilligan's Island (""The Captain"" *in* ""Ginger"" ist ein glücklicher Skipper!)",,,,https://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Spiced rum,Ginger ale,Lime,Ice,,,,,,,,,,,,1 1/2 cl ,,,,,,,,,,,,,,,No,2017-02-20 14:54:09
169,17239,Hunter's Moon,,,,,,,,,Cocktail,,Alcoholic,Balloon Glass,"Put the Bombay Sapphire, Martini Bianco, sugar syrup & blackberries in a cocktail shaker with lots of ice and shake vigorously before pouring into a balloon glass, topping up with lemonade and garnishing with a wedge of orange.",,"Den Bombay Saphir, Martini Bianco, Zuckersirup & Brombeeren in einen Cocktailshaker mit viel Eis geben und kräftig schütteln, bevor man sie in ein Ballonglas gießt, mit Limonade auffüllt und mit einem Stück Orange garniert.",,,,https://www.thecocktaildb.com/images/media/drink/t0iugg1509556712.jpg,Vermouth,Maraschino Cherry,Sugar Syrup,Lemonade,Blackberries,,,,,,,,,,,25 ml,15 ml,10 ml,100 ml,2,,,,,,,,,,,No,2017-11-01 17:18:32
170,11470,Havana Cocktail,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfel gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,,,https://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,Light rum,Pineapple juice,Lemon juice,,,,,,,,,,,,,1 oz ,1 oz ,1 tsp ,,,,,,,,,,,,,No,2017-09-08 16:01:40
171,12954,Holloween Punch,,,,,,,,,Punch / Party Drink,,Non alcoholic,Punch bowl,"Take a bunch of grape juice and a bunch of fizzy stuff (club soda, ginger ale, lemonlime, whatever). Mix them in a punch bowl. Take orange sherbet and lime sherbet. Scoop out scoops and float them in the punch, let them melt a little so that a nasty film spreads all over the top of the punch but there are still ""bubbles"" in it in the form of sherbet scoops. Looks horrible, tastes just fine.",,"Nimm viel Traubensaft und kohlensäurehaltige Flüssigkeiten (Club-Soda, Ginger Ale, Zitronenlimonade, was auch immer). In einer Bowle mischen. Nehmen Sie Orangenbrause und Limettenbrause. Bläschen im Punsch schweben lassen, sie ein wenig zergehen lassen, so dass sich ein böser Film über die Oberseite des Punschs verteilt, aber es gibt immer noch ""Blasen"" in Form von Brause-Schälchen darin. Sieht schrecklich aus, schmeckt gut.",,,,https://www.thecocktaildb.com/images/media/drink/lfeoe41504888925.jpg,Grape juice,Carbonated soft drink,Sherbet,Sherbet,,,,,,,,,,,,,", orange
",,,,,,,,,,,,,,No,2017-09-08 17:42:05
