,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
2748,"Chateau D'Escot, Medoc",33623,chateau-descot-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2011,2014-05-01,False,80.04,C,3,,
2749,"Chateau L'Argilus Du Roi, Saint Estephe",36946,chateau-largilus-du-roi-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2011,2014-05-01,False,77.38,C,3,,
2750,"M. Chapoutier, Le Pavillon, Hermitage",99615,m-chapoutier-le-pavillon-hermitage,Hermitage,hermitage,Red,,['Rhone'],France,,2003,2014-04-30,False,96.87,B,6,1109704.0,11097042003.0
2751,"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,joseph-phelps-vineyards-backus-vineyard-cabernet-sauvignon-oakville,Oakville,oakville,Red,,['California'],Usa,,2004,2014-04-30,False,94.97,A,5,,
2752,"Roberto Voerzio, La Serra, Barolo",148555,roberto-voerzio-la-serra-barolo,Barolo,barolo,Red,,['Piedmont'],Italy,,2009,2014-04-30,False,93.49,B,6,1106631.0,11066312009.0
2753,"Elio Grasso, Ginestra Vigna Casa Mate, Barolo",69425,elio-grasso-ginestra-vigna-casa-mate-barolo,Barolo,barolo,Red,,['Piedmont'],Italy,,2009,2014-04-30,False,93.28,A+,3,1100189.0,11001892009.0
2754,"Lokoya Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",97276,lokoya-winery-mount-veeder-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,93.0,C,3,1141261.0,11412612004.0
2755,"Rudd Oakville Estate, California",123062,rudd-oakville-estate-california,California,california,Red,,['California'],Usa,,2004,2014-04-30,False,92.95,B,4,,
2756,"Nicholas Allen Wines, Carte Blanche Proprietary Red Wine, Napa Valley",109142,nicholas-allen-wines-carte-blanche-proprietary-red-wine-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2010,2014-04-30,False,92.88,B+,3,,
2757,"E. Guigal, Blanc, Hermitage",68458,e-guigal-blanc-hermitage,Hermitage,hermitage,White,dry,['Rhone'],France,,2009,2014-04-30,False,92.82,B+,4,1113286.0,11132862009.0
2758,"Luca, Malbec, Valle De Uco",98838,luca-malbec-valle-de-uco,Valle De Uco,valle-de-uco,Red,,['Mendoza'],Argentina,,2012,2014-04-30,False,92.76,B+,3,,
2759,"Pahlmeyer, Merlot, Napa Valley",111896,pahlmeyer-merlot-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.76,B,3,1122851.0,11228512004.0
2760,"Shafer Vineyards, One Point Five Cabernet Sauvignon, Stags Leap District",126748,shafer-vineyards-one-point-five-cabernet-sauvignon-stags-leap-district,Stags Leap District,stags-leap-district,Red,,['California'],Usa,,2004,2014-04-30,False,92.74,B+,4,,
2761,"Robert Foley Vineyards, Claret, Napa Valley",121314,robert-foley-vineyards-claret-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.67,A,3,,
2762,"Alta Vista, 'Alto', Mendoza",3322,alta-vista-alto-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2010,2014-04-30,False,92.67,B+,5,,
2763,"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,diamond-creek-volcanic-hill-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.58,B,4,1121825.0,11218252004.0
2764,"Bond Estates, Matriarch Red, Napa Valley",19859,bond-estates-matriarch-red-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.45,A,3,,
2765,"Chateau De Saint Cosme, Hominis Fides, Gigondas",34837,chateau-de-saint-cosme-hominis-fides-gigondas,Gigondas,gigondas,Red,,['Rhone'],France,,2004,2014-04-30,False,92.44,B,3,1116913.0,11169132004.0
2766,"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,robert-craig-winery-howell-mountain-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.38,B,3,,
2767,"Domaine Auguste Clape, Cornas",51670,domaine-auguste-clape-cornas,Cornas,cornas,Red,,['Rhone'],France,,2003,2014-04-30,False,92.35,B+,5,1110201.0,11102012003.0
2768,"Lokoya Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",97275,lokoya-winery-howell-mountain-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.23,C,3,,
2769,"Etude, Oakville Cabernet Sauvignon, Napa Valley",71027,etude-oakville-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,92.14,C+,5,,
2770,"Catena Zapata, 'Catena Alta' Malbec, Mendoza",28751,catena-zapata-catena-alta-malbec-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2010,2014-04-30,False,92.04,B+,4,,
2771,"Domaine Alain Voge Cornas, Les Vieilles Fontaines, Cornas",51284,domaine-alain-voge-cornas-les-vieilles-fontaines-cornas,Cornas,cornas,Red,,['Rhone'],France,,2003,2014-04-30,False,92.0,B,6,1118470.0,11184702003.0
2772,"Etude, Rutherford Cabernet Sauvignon, Napa Valley",71032,etude-rutherford-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,91.74,C,3,,
2773,"Chateau De Fargues, Blanc, Sauternes",34046,chateau-de-fargues-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2004,2014-04-30,False,91.62,B,6,1016907.0,10169072004.0
2774,"Plumpjack Winery, Estate Cabernet Sauvignon, Oakville",116690,plumpjack-winery-estate-cabernet-sauvignon-oakville,Oakville,oakville,Red,,['California'],Usa,,2004,2014-04-30,False,91.59,C+,3,,
2775,"Lokoya Winery, Cabernet Sauvignon, Diamond Mountain District",97273,lokoya-winery-cabernet-sauvignon-diamond-mountain-district,Diamond Mountain District,diamond-mountain-district,Red,,['California'],Usa,,2004,2014-04-30,False,91.59,C+,3,,
2776,"Chateau De Saint Cosme, Valbelle, Gigondas",34845,chateau-de-saint-cosme-valbelle-gigondas,Gigondas,gigondas,Red,,['Rhone'],France,,2004,2014-04-30,False,91.56,A+,3,,
2777,"Larkmead Vineyards, Cabernet Sauvignon, Napa Valley",94120,larkmead-vineyards-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,91.53,C+,3,,
2778,"Catena Zapata, Catena Alta Cabernet Sauvignon, Mendoza",28760,catena-zapata-catena-alta-cabernet-sauvignon-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2010,2014-04-30,False,91.29,B,4,1278877.0,12788772010.0
2779,"Bodega Norton, Privada Red, Lujan De Cuyo",13785,bodega-norton-privada-red-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,Red,,['Mendoza'],Argentina,,2011,2014-04-30,False,91.22,A,5,,
2780,"Domaine Faiveley, La Combe Aux Moines, Gevrey Chambertin Premier Cru",58098,domaine-faiveley-la-combe-aux-moines-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2011,2014-04-30,False,91.2,A,3,1031423.0,10314232011.0
2781,"Elyse Winery, Morisoli Vineyard Cabernet Sauvignon, Napa Valley",69637,elyse-winery-morisoli-vineyard-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,91.19,C,3,,
2782,"Catena Zapata, 'Catena Alta' Chardonnay, Blanco, Mendoza",28750,catena-zapata-catena-alta-chardonnay-blanco-mendoza,Mendoza,mendoza,White,dry,['Mendoza'],Argentina,,2011,2014-04-30,False,91.09,A,3,,
2783,"Catena Zapata, Catena' Malbec, Mendoza",28771,catena-zapata-catena-malbec-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2011,2014-04-30,False,91.08,A+,3,,
2784,"Duckhorn Vineyards Estate, Rector Creek Vineyard Grown Cabernet Sauvignon, Napa Valley",68054,duckhorn-vineyards-estate-rector-creek-vineyard-grown-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,91.04,B+,4,,
2785,"Vina Cobos, Bramare Uco Valley Malbec, Mendoza",140722,vina-cobos-bramare-uco-valley-malbec-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2011,2014-04-30,False,91.02,A,4,,
2786,"Domaine Alain Voge Cornas, Les Vieilles Vignes, Cornas",51285,domaine-alain-voge-cornas-les-vieilles-vignes-cornas,Cornas,cornas,Red,,['Rhone'],France,,2003,2014-04-30,False,90.99,A,4,1118483.0,11184832003.0
2787,"Bodegas Caro, Caro, Mendoza",15213,bodegas-caro-caro-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2010,2014-04-30,False,90.6,B,6,1242548.0,12425482010.0
2788,"Vina Cobos, Bramare Lujan De Cuyo Cabernet Sauvignon, Lujan De Cuyo",140716,vina-cobos-bramare-lujan-de-cuyo-cabernet-sauvignon-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,Red,,['Mendoza'],Argentina,,2011,2014-04-30,False,90.55,B+,5,,
2789,"Chateau Raymond Lafon, Blanc, Sauternes",40359,chateau-raymond-lafon-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2004,2014-04-30,False,90.39,C+,3,1017441.0,10174412004.0
2790,"M. Chapoutier, Crozes-Ermitage Les Varonniers, Hermitage",99597,m-chapoutier-crozes-ermitage-les-varonniers-hermitage,Hermitage,hermitage,Red,,['Rhone'],France,,2003,2014-04-30,False,90.35,C+,5,1109603.0,11096032003.0
2791,"Realm Cellars, The Tempest Proprietary Red, Napa Valley",119397,realm-cellars-the-tempest-proprietary-red-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2011,2014-04-30,False,90.27,C,3,,
2792,"Shafer Vineyards, Merlot, Napa Valley",126747,shafer-vineyards-merlot-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,90.13,C+,4,1123249.0,11232492004.0
2793,"The Prisoner Wine Co., Blindfold White Blend, White, California",134198,the-prisoner-wine-co-blindfold-white-blend-white-california,California,california,White,dry,['California'],Usa,,2012,2014-04-30,False,90.12,B,3,,
2794,"Bodegas Caro, Caro, Mendoza",15213,bodegas-caro-caro-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2002,2014-04-30,False,90.12,B+,4,1242548.0,12425482002.0
2795,"Delas Freres, Le Clos, Crozes Hermitage",49901,delas-freres-le-clos-crozes-hermitage,Crozes Hermitage,crozes-hermitage,Red,,['Rhone'],France,,2003,2014-04-30,False,89.84,B,5,,
2796,"Domaine De L'Alliance, Blanc, Sauternes",54373,domaine-de-lalliance-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2010,2014-04-30,False,89.83,C,3,,
2797,"Vina Cobos, Bramare Marchiori Vineyard Chardonnay, Blanco, Lujan De Cuyo",140719,vina-cobos-bramare-marchiori-vineyard-chardonnay-blanco-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,White,dry,['Mendoza'],Argentina,,2012,2014-04-30,False,89.77,B+,5,,
2798,"St. Clement Vineyards, Star Vineyard Cabernet Sauvignon, Rutherford",129600,st-clement-vineyards-star-vineyard-cabernet-sauvignon-rutherford,Rutherford,rutherford,Red,,['California'],Usa,,2004,2014-04-30,False,89.56,C,3,,
2799,"Cardinale Estate, Napa Valley",25943,cardinale-estate-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,89.49,C,3,1130562.0,11305622004.0
2800,"Frescobaldi, Castello Nipozzano, Mormoreto, Toscana",149901,frescobaldi-castello-nipozzano-mormoreto-toscana,Toscana,toscana,Red,,['Tuscany'],Italy,,2010,2014-04-30,False,89.48,B,4,1099490.0,10994902010.0
2801,"Chateau Guiraud, Blanc, Sauternes",36338,chateau-guiraud-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2004,2014-04-30,False,89.44,B,10,1017047.0,10170472004.0
2802,"Dominus Estate, Napanook, Napa Valley",67009,dominus-estate-napanook-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,89.29,B,4,1122763.0,11227632004.0
2803,"Catena Zapata, Catena Cabernet Sauvignon, Mendoza",28769,catena-zapata-catena-cabernet-sauvignon-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2011,2014-04-30,False,89.27,B+,3,,
2804,"Chateau De Saint Cosme, Gigondas",34836,chateau-de-saint-cosme-gigondas,Gigondas,gigondas,Red,,['Rhone'],France,,2004,2014-04-30,False,89.23,A,4,1116896.0,11168962004.0
2805,"Chateau Sansonnet, Saint Emilion Grand Cru",40843,chateau-sansonnet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2011,2014-04-30,False,89.08,A+,9,,
2806,"Beaulieu Vineyard Bv, Reserve Tapestry, Napa Valley",9789,beaulieu-vineyard-bv-reserve-tapestry-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,89.08,B,3,,
2807,"Duckhorn Vineyards, Cabernet Sauvignon, Napa Valley",68056,duckhorn-vineyards-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,88.96,B,3,,
2808,"Nicholas Allen Wines, Carte Blanche Nobles Ranch Vineyard Pinot Noir, Sonoma Coast",109141,nicholas-allen-wines-carte-blanche-nobles-ranch-vineyard-pinot-noir-sonoma-coast,Sonoma Coast,sonoma-coast,Red,,['California'],Usa,,2011,2014-04-30,False,88.91,B,3,,
2809,"Denis Dubourdieu, Chateau Doisy Daene, Blanc, Barsac",50194,denis-dubourdieu-chateau-doisy-daene-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2004,2014-04-30,False,88.85,A,9,1016835.0,10168352004.0
2810,"Elyse Winery, Tietjen Vineyard Cabernet Sauvignon, Napa Valley",69645,elyse-winery-tietjen-vineyard-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,88.78,B+,3,,
2811,"Catena Zapata, Catena' Chardonnay, Blanco, Mendoza",28770,catena-zapata-catena-chardonnay-blanco-mendoza,Mendoza,mendoza,White,dry,['Mendoza'],Argentina,,2012,2014-04-30,False,88.77,A,5,1313817.0,13138172012.0
2812,"Domaine Faiveley, Blanc, Meursault",58044,domaine-faiveley-blanc-meursault,Meursault,meursault,White,dry,['Bourgogne'],France,,2011,2014-04-30,False,88.68,B+,4,,
2813,"Chateau Gracia, Les Angelots de Gracia, Saint Emilion Grand Cru",95609,chateau-gracia-les-angelots-de-gracia-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,88.67,B,4,,
2814,"Chateau La Garde, Blanc, Pessac Leognan",37389,chateau-la-garde-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2011,2014-04-30,False,88.48,B+,7,,
2815,"Domaine Des Comtes Lafon, Blanc, Meursault",56204,domaine-des-comtes-lafon-blanc-meursault,Meursault,meursault,White,dry,['Bourgogne'],France,,2005,2014-04-30,False,88.43,B+,3,1065950.0,10659502005.0
2816,"Justin Vineyards & Winery, Isosceles, Paso Robles",89989,justin-vineyards-winery-isosceles-paso-robles,Paso Robles,paso-robles,Red,,['California'],Usa,,2010,2014-04-30,False,88.38,C+,3,,
2817,"Clos Des Baies, Saint Emilion Grand Cru",43659,clos-des-baies-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,88.38,C+,3,,
2818,"Vina Cobos, Felino Cabernet Sauvignon, Mendoza",140726,vina-cobos-felino-cabernet-sauvignon-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2012,2014-04-30,False,88.28,A,5,,
2819,"Chateau la Roncheraie, Castillon Cotes De Bordeaux",147353,chateau-la-roncheraie-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2011,2014-04-30,False,88.09,B,3,,
2820,"Girard, Artistry, Napa Valley",79031,girard-artistry-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,88.04,B,3,,
2821,"Chateau Pipeau, Saint Emilion Grand Cru",40087,chateau-pipeau-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,88.0,A+,3,,
2822,"Chateau Moulin Haut Laroque, Fronsac",39599,chateau-moulin-haut-laroque-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.98,B+,6,1013427.0,10134272011.0
2823,"Domaine Bonneau Du Martray, Blanc, Corton Charlemagne Grand Cru",52352,domaine-bonneau-du-martray-blanc-corton-charlemagne-grand-cru,Corton Charlemagne Grand Cru,corton-charlemagne-grand-cru,White,dry,['Bourgogne'],France,,1993,2014-04-30,False,87.9,A,3,1061776.0,10617761993.0
2824,"Chateau Du Gaby, Canon Fronsac",35358,chateau-du-gaby-canon-fronsac,Canon Fronsac,canon-fronsac,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.89,B,4,1177066.0,11770662011.0
2825,"Vignobles Rollet, Chateau Du Vieux Guinot, Osage, Saint Emilion Grand Cru",140196,vignobles-rollet-chateau-du-vieux-guinot-osage-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.86,C+,3,,
2826,"Chateau De La Riviere, Aria, Fronsac",34377,chateau-de-la-riviere-aria-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.83,B,4,,
2827,"Chateau Du Parc, Saint Emilion",35449,chateau-du-parc-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.39,A,6,,
2828,"Chateau Veyry, Castillon Cotes De Bordeaux",41620,chateau-veyry-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.35,B,4,,
2829,"Domaine Auguste Clape, Renaissance, Cornas",51671,domaine-auguste-clape-renaissance-cornas,Cornas,cornas,Red,,['Rhone'],France,,2003,2014-04-30,False,87.28,C,5,,
2830,"M. Chapoutier, Belleruche, Cotes Du Rhone",99579,m-chapoutier-belleruche-cotes-du-rhone,Cotes Du Rhone,cotes-du-rhone,Red,,['Rhone'],France,,2012,2014-04-30,False,87.21,B+,3,,
2831,"Vignobles Despagne, Chateau Girolate, Bordeaux",36036,vignobles-despagne-chateau-girolate-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2011,2014-04-30,False,87.2,C+,6,,
2832,"Chateau De Malle, Blanc, Sauternes",34540,chateau-de-malle-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2004,2014-04-30,False,86.96,B,10,1017281.0,10172812004.0
2833,"Chateau Trianon, Saint Emilion Grand Cru",41498,chateau-trianon-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,86.94,A+,3,,
2834,"Chateau D'Aurilhac, Haut Medoc",33608,chateau-daurilhac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2011,2014-04-30,False,86.71,C+,3,,
2835,"Vina Cobos, Felino Merlot, Lujan De Cuyo",140728,vina-cobos-felino-merlot-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,Red,,['Mendoza'],Argentina,,2012,2014-04-30,False,86.69,A,4,,
2836,"Thunevin, Bad Boy-Mauvais Garcon, Bordeaux",135119,thunevin-bad-boy-mauvais-garcon-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2011,2014-04-30,False,86.24,A,5,,
2837,"Domaine Anne Gros, Pinot Noir, Bourgogne Rouge",51496,domaine-anne-gros-pinot-noir-bourgogne-rouge,Bourgogne Rouge,bourgogne-rouge,Red,,['Bourgogne'],France,,2009,2014-04-30,False,86.23,B+,3,,
2838,"Oakville Ranch, Cabernet Sauvignon, Napa Valley",110270,oakville-ranch-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,86.22,C+,3,,
2839,"Chateau Dalem, Chateau De La Huste, Fronsac",33667,chateau-dalem-chateau-de-la-huste-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2011,2014-04-30,False,85.95,C+,3,,
2840,"Chateau Tour Bayard, Montagne Saint Emilion",41328,chateau-tour-bayard-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2011,2014-04-30,False,85.8,C+,3,,
2841,"Domaine Du Bouscat, Caduce, Bordeaux Superieur",57057,domaine-du-bouscat-caduce-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2011,2014-04-30,False,85.6,B+,3,1173677.0,11736772011.0
2842,"Chateau Lamothe Guignard, Blanc, Sauternes",38023,chateau-lamothe-guignard-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2004,2014-04-30,False,85.59,B,8,1017177.0,10171772004.0
2843,"Chateau Ferrand Lartigue, Saint Emilion Grand Cru",35662,chateau-ferrand-lartigue-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,85.29,C,3,,
2844,"Chateau Lestage, Listrac Medoc",38780,chateau-lestage-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2011,2014-04-30,False,85.2,A,3,,
2845,"Paul Hobbs, Cabernet Sauvignon, Napa Valley",113413,paul-hobbs-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2004,2014-04-30,False,85.05,C,3,,
2846,"Chateau De Rayne Vigneau, Blanc, Sauternes",33697,chateau-de-rayne-vigneau-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2004,2014-04-30,False,85.01,C,9,1017454.0,10174542004.0
2847,"Chateau Garraud, Lalande De Pomerol",35947,chateau-garraud-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2011,2014-04-30,False,84.67,A,3,,
2848,"Chateau Pindefleurs, Saint Emilion Grand Cru",40078,chateau-pindefleurs-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2011,2014-04-30,False,84.24,C,5,,
2849,"Truchard Vineyards, Cabernet Sauvignon, Carneros",136964,truchard-vineyards-cabernet-sauvignon-carneros,Carneros,carneros,Red,,['California'],Usa,,2004,2014-04-30,False,83.71,C+,3,,
2850,"Chateau Lacombe Noaillac, Medoc",37857,chateau-lacombe-noaillac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2011,2014-04-30,False,83.68,C,6,,
2851,"Chateau Grand Corbin Manuel, Saint Emilion Grand Cru",36108,chateau-grand-corbin-manuel-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2011,2014-04-30,False,83.35,C,4,,
