,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
1470,"Nicolas Thienpont, Chateau La Prade, Francs Cotes De Bordeaux",109380,nicolas-thienpont-chateau-la-prade-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.77,A,11,1014365.0,10143652017.0
1471,"Chateau Branas Grand Poujeaux, Moulis En Medoc",32791,chateau-branas-grand-poujeaux-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,88.76,A+,8,,
1472,"Chateau Haut Nouchet, Blanc, Pessac Leognan",36590,chateau-haut-nouchet-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2017,2020-02-26,False,88.76,A,5,,
1473,"Vignobles Meyre, Chateau Bibian, Haut Medoc",140121,vignobles-meyre-chateau-bibian-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,88.73,A,5,,
1474,"Chateau Fourcas Borie, Listrac Medoc",35835,chateau-fourcas-borie-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.67,A+,9,,
1475,"Chateau La Serre, Saint Emilion Grand Cru",37717,chateau-la-serre-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.66,A+,14,1015199.0,10151992017.0
1476,"Chateau Lestage Simon, Haut Medoc",38778,chateau-lestage-simon-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,88.66,A,7,,
1477,"Chateau Balestard La Tonnelle, Saint Emilion Grand Cru",32233,chateau-balestard-la-tonnelle-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.64,B+,12,1006247.0,10062472017.0
1478,"Chateau Puygueraud, Francs Cotes De Bordeaux",40303,chateau-puygueraud-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.6,B,10,1014525.0,10145252017.0
1479,"Chateau La Grande Clotte, Lussac Saint Emilion",37424,chateau-la-grande-clotte-lussac-saint-emilion,Lussac Saint Emilion,lussac-saint-emilion,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.59,A+,4,,
1480,"Chateau D'Issan, Blason D'Issan, Margaux",12596,chateau-dissan-blason-dissan-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.59,B+,9,1007130.0,10071302017.0
1481,"Bernard Magrez, Chateau La Tour Carnet, Haut Medoc",11167,bernard-magrez-chateau-la-tour-carnet-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2017,2020-02-26,False,88.57,B+,15,1015548.0,10155482017.0
1482,"Couvent Des Jacobins, Saint Emilion Grand Cru",46796,couvent-des-jacobins-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.55,B,10,,
1483,"Clos Des Lunes, Lune D'Argent, Blanc, Bordeaux",43682,clos-des-lunes-lune-dargent-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2020-02-26,False,88.53,B,7,1401778.0,14017782017.0
1484,"Chateau Peyfaures, Dame De Coeur De Chateau Peyfaures, Bordeaux Superieur",39948,chateau-peyfaures-dame-de-coeur-de-chateau-peyfaures-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.5,A,5,,
1485,"Chateau Clos Marsalette, Pessac Leognan",33314,chateau-clos-marsalette-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.49,B+,13,1137705.0,11377052017.0
1486,"Chateau Haut Veyrac, Saint Emilion Grand Cru",36687,chateau-haut-veyrac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.48,B+,6,,
1487,"Chateau Grangey, Saint Emilion Grand Cru",36229,chateau-grangey-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.47,A,5,,
1488,"Chateau Marojallia, Clos Margalaine, Margaux",39091,chateau-marojallia-clos-margalaine-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.46,B+,8,,
1489,"Chateau Montlisse, Saint Emilion Grand Cru",39476,chateau-montlisse-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.46,A+,3,,
1490,"Chateau De Reignac, Balthus, Bordeaux Superieur",34770,chateau-de-reignac-balthus-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.46,B,7,1006250.0,10062502017.0
1491,"Chateau La Grave Figeac, Saint Emilion Grand Cru",37443,chateau-la-grave-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.44,B,5,,
1492,"Chateau Vrai Canon Bouche, Canon Fronsac",41782,chateau-vrai-canon-bouche-canon-fronsac,Canon Fronsac,canon-fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.44,A+,7,,
1493,"Chateau Couhins, Pessac Leognan",33422,chateau-couhins-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.44,B+,12,,
1494,"Chateau La Rose Perriere, Lussac Saint Emilion",37684,chateau-la-rose-perriere-lussac-saint-emilion,Lussac Saint Emilion,lussac-saint-emilion,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.43,B,7,,
1495,"Chateau Franc Mayne, Saint Emilion Grand Cru",35870,chateau-franc-mayne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.41,A,15,1010396.0,10103962017.0
1496,"Chateau Roland Maillet, Saint Emilion Grand Cru",40517,chateau-roland-maillet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.34,A,6,,
1497,"Chateau Clerc Milon, Pastourelle De Clerc Milon, Pauillac",33281,chateau-clerc-milon-pastourelle-de-clerc-milon-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.31,A+,9,1386709.0,13867092017.0
1498,"Chateau Cantelys, Pessac Leognan",33012,chateau-cantelys-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.31,B+,10,,
1499,"Chateau D'Aiguilhe, Castillon Cotes De Bordeaux",33547,chateau-daiguilhe-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.29,A,12,1123773.0,11237732017.0
1500,"Chateau Poujeaux, Moulis En Medoc",40209,chateau-poujeaux-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.28,B+,14,1014349.0,10143492017.0
1501,"Chateau Petit Val, Saint Emilion Grand Cru",39917,chateau-petit-val-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.26,A,5,,
1502,"Chateau La Fleur D'Arthus, Saint Emilion Grand Cru",37307,chateau-la-fleur-darthus-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.26,B,6,,
1503,"Chateau Cap De Mourlin, Saint Emilion Grand Cru",33036,chateau-cap-de-mourlin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.22,A+,13,,
1504,"Chateau Saint Pierre De Corbian, Saint Estephe",41039,chateau-saint-pierre-de-corbian-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,88.2,B+,6,,
1505,"Chateau Haut Rocher, Saint Emilion Grand Cru",36649,chateau-haut-rocher-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.13,A,5,,
1506,"Chateau La Marzelle, Saint Emilion Grand Cru",37520,chateau-la-marzelle-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.13,B+,12,1012882.0,10128822017.0
1507,"Chateau Cadet Bon, Saint Emilion Grand Cru",32888,chateau-cadet-bon-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,88.12,A,11,1007417.0,10074172017.0
1508,"Chateau Preuillac, Medoc",40222,chateau-preuillac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,88.08,B,4,,
1509,"Chateau Tessendey, Fronsac",41232,chateau-tessendey-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.08,A,3,,
1510,"Chateau Lamothe Bouscaut, Pessac Leognan",38013,chateau-lamothe-bouscaut-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2017,2020-02-26,False,88.05,B,3,,
1511,"Chateau Belle-Vue, Haut Medoc",32492,chateau-belle-vue-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,88.04,A+,11,1006755.0,10067552017.0
1512,"Chateau Reaut, Cadillac Cotes De Bordeaux",40364,chateau-reaut-cadillac-cotes-de-bordeaux,Cadillac Cotes De Bordeaux,cadillac-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.99,B,6,,
1513,"Virginie Thunevin, Domaine Virginie Thunevin, Bordeaux",142675,virginie-thunevin-domaine-virginie-thunevin-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.98,B+,3,,
1514,"Chateau Joanin Becot, Castillon Cotes De Bordeaux",36836,chateau-joanin-becot-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.96,A,12,,
1515,"Chateau Du Cartillon, Haut Medoc",35295,chateau-du-cartillon-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.94,A,6,,
1516,"Petit Faurie De Soutard, Saint Emilion Grand Cru",114932,petit-faurie-de-soutard-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,87.92,B+,8,,
1517,"Thunevin, Bad Boy-Mauvais Garcon, Bordeaux",135119,thunevin-bad-boy-mauvais-garcon-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.89,A,10,,
1518,"Chateau Toumalin, Canon Fronsac",41321,chateau-toumalin-canon-fronsac,Canon Fronsac,canon-fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.89,A+,5,,
1519,"Chateau Clos des Prince, Saint Emilion Grand Cru",147319,chateau-clos-des-princes-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.87,B,5,,
1520,"Chateau Teyssier, Saint Emilion Grand Cru",41245,chateau-teyssier-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.86,A,11,1015447.0,10154472017.0
1521,"Chateau Godeau, Saint Emilion Grand Cru",36049,chateau-godeau-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.77,B,8,,
1522,"Domaine Du Bouscat, Caduce, Bordeaux Superieur",57057,domaine-du-bouscat-caduce-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.76,B+,5,1173677.0,11736772017.0
1523,"Chateau Boutisse, Saint Emilion Grand Cru",32777,chateau-boutisse-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.75,B,9,,
1524,"Bernon Becot, Puisseguin Saint Emilion",148076,bernon-becot-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.73,C+,3,,
1525,"Chateau De Reignac, Bordeaux Superieur",34772,chateau-de-reignac-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.71,B,4,,
1526,"Chateau Mont Perat, Blanc, Bordeaux",39397,chateau-mont-perat-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2017,2020-02-26,False,87.71,B,4,1173619.0,11736192017.0
1527,"Chateau Haut Maillet, Pomerol",36552,chateau-haut-maillet-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.68,B,7,,
1528,"Chateau Haut Sarpe, Saint Emilion Grand Cru",36661,chateau-haut-sarpe-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,87.67,B+,9,,
1529,"Famille Bouey, Chateau La France Delhomme, Medoc",148589,famille-bouey-chateau-la-france-delhomme-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.66,A+,6,,
1530,"Chateau Ducluzeau, Listrac Medoc",35555,chateau-ducluzeau-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.66,A+,7,,
1531,"Chateau La Rousselle, Fronsac",37707,chateau-la-rousselle-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.64,B+,4,,
1532,"Chateau Malescasse, Haut Medoc",39007,chateau-malescasse-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.59,B+,12,,
1533,"Chateau Clement Pichon, Haut Medoc",33279,chateau-clement-pichon-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.58,A+,12,,
1534,"Chateau Jean Faux, Bordeaux Superieur",36820,chateau-jean-faux-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.54,A,8,,
1535,"Chateau Paveil De Luze, Margaux",39790,chateau-paveil-de-luze-margaux,Margaux,margaux,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.5,A,8,,
1536,"Domaine Des Sabines, Lalande De Pomerol",56671,domaine-des-sabines-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.48,A+,4,,
1537,"Chateau Herve Laroque, Fronsac",36770,chateau-herve-laroque-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.45,A+,3,,
1538,"Chateau Mont Perat, Premieres Cotes De Bordeaux",39409,chateau-mont-perat-premieres-cotes-de-bordeaux,Premieres Cotes De Bordeaux,premieres-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.44,B,6,,
1539,"Chateau D'Agassac, Haut Medoc",33534,chateau-dagassac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.39,A,8,1005934.0,10059342017.0
1540,"Chateau Charmail, Haut Medoc",33210,chateau-charmail-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.34,B+,13,1008036.0,10080362017.0
1541,"Chateau La Fortune, Margaux",149044,chateau-la-fortune-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.29,B+,7,,
1542,"Chateau Hanteillan, Haut Medoc",36350,chateau-hanteillan-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.27,B,5,,
1543,"Chateau Puy Guilhem, Fronsac",40285,chateau-puy-guilhem-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.25,B+,4,,
1544,"Chateau Saint Paul, Haut Medoc",40714,chateau-saint-paul-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,87.21,A,8,,
1545,"Chateau Le Pin Beausoleil, Bordeaux Superieur",38394,chateau-le-pin-beausoleil-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.09,B,7,1014206.0,10142062017.0
1546,"Chateau Yon-Figeac, Saint Emilion Grand Cru",41801,chateau-yon-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,87.07,A,11,,
1547,"Chateau Mauvinon, Saint Emilion Grand Cru",39194,chateau-mauvinon-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.04,C+,4,,
1548,"Chateau Fougas Maldoror, Maldoror, Cotes De Bourg",35831,chateau-fougas-maldoror-maldoror-cotes-de-bourg,Cotes De Bourg,cotes-de-bourg,Red,,['Bordeaux'],France,,2017,2020-02-26,False,87.02,B,5,,
1549,"Chateau Liversan, Haut Medoc",38829,chateau-liversan-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,86.99,A,6,,
1550,"Chateau Clos Junet, Saint Emilion Grand Cru",33310,chateau-clos-junet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.97,B,4,,
1551,"Famille Bouey, Chateau Maison Blanche, Medoc",71845,famille-bouey-chateau-maison-blanche-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,86.9,A,7,,
1552,"Chateau De Malleret, Haut Medoc",34545,chateau-de-malleret-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,86.88,B,7,,
1553,"Domaine De Courteillac, Bordeaux Superieur",54138,domaine-de-courteillac-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.83,B+,7,,
1554,"Chateau Hostens-Picant, Sainte-Foy-Bordeaux",36779,chateau-hostens-picant-sainte-foy-bordeaux,Sainte-Foy-Bordeaux,sainte-foy-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.81,B,7,,
1555,"Chateau Livran, Medoc",38831,chateau-livran-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,86.76,B+,3,,
1556,"Chateau Belle Coline, Blaye Cotes De Bordeaux",32476,chateau-belle-coline-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.71,C,6,,
1557,"Chateau Richelieu, Fronsac",40423,chateau-richelieu-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.68,B+,4,,
1558,"Chateau Saint Georges, Saint Georges Saint Emilion",40676,chateau-saint-georges-saint-georges-saint-emilion,Saint Georges Saint Emilion,saint-georges-saint-emilion,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.49,A+,3,,
1559,"Chateau Tour Du Mont, Haut Medoc",41405,chateau-tour-du-mont-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.42,C+,3,,
1560,"Chateau Bournac, Medoc",32757,chateau-bournac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,86.31,B,3,,
1561,"Chateau Peyfaures, Eleve En Futs De Chene, Bordeaux Superieur",39949,chateau-peyfaures-eleve-en-futs-de-chene-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2017,2020-02-26,False,86.11,B,6,,
1562,"Chateau Belle Assise Coureau, Saint Emilion",32475,chateau-belle-assise-coureau-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2017,2020-02-26,False,85.97,C+,3,,
1563,"Domaines Lapalu, Chateau Patache D'Aux, Medoc",66518,domaines-lapalu-chateau-patache-daux-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,85.94,B,8,,
1564,"Chateau La Chandelliere, Medoc",37095,chateau-la-chandelliere-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,85.79,A,3,,
1565,"Vignobles Meyre, Chateau Cap Leon Veyrin, Listrac Medoc",140123,vignobles-meyre-chateau-cap-leon-veyrin-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2020-02-26,False,85.75,B,6,,
1566,"Chateau Carteau Cotes Daugay, Saint Emilion Grand Cru",33102,chateau-carteau-cotes-daugay-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2020-02-26,False,85.36,C,5,,
1567,"Chateau Laniote, Saint Emilion Grand Cru",38081,chateau-laniote-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2020-02-26,False,85.26,B,9,,
1568,"Chateau Dalem, Chateau De La Huste, Fronsac",33667,chateau-dalem-chateau-de-la-huste-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2017,2020-02-26,False,85.24,C+,6,,
1569,"Chateau Roudier, Montagne Saint Emilion",40565,chateau-roudier-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2017,2020-02-26,False,84.43,B+,6,,
1570,"Clos Fourtet, Saint Emilion Grand Cru",43865,clos-fourtet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Premier Grand Cru classé B,2005,2020-02-23,False,94.05,B+,12,1008560.0,10085602005.0
1571,"E. Guigal, La Mouline, Cote Rotie",68473,e-guigal-la-mouline-cote-rotie,Cote Rotie,cote-rotie,Red,,['Rhone'],France,,1990,2020-02-22,False,97.95,B+,6,1113202.0,11132021990.0
1572,"E. Guigal, La Landonne, Cote Rotie",68472,e-guigal-la-landonne-cote-rotie,Cote Rotie,cote-rotie,Red,,['Rhone'],France,,1990,2020-02-22,False,97.61,C+,4,1113198.0,11131981990.0
1573,"E. Guigal, La Turque, Cote Rotie",68474,e-guigal-la-turque-cote-rotie,Cote Rotie,cote-rotie,Red,,['Rhone'],France,,1990,2020-02-22,False,96.69,A+,4,1113215.0,11132151990.0
1574,"Domaine Du Vieux Telegraphe, La Crau, Chateauneuf Du Pape",57672,domaine-du-vieux-telegraphe-la-crau-chateauneuf-du-pape,Chateauneuf Du Pape,chateauneuf-du-pape,Red,,['Rhone'],France,,2016,2020-02-22,False,95.48,A,3,1118076.0,11180762016.0
